
gpu_avida_oe | device=cuda | TARGET-FREE edge-of-chaos | N=12288 P=28 gens=1000

  WATCH: which functions evolve target-free (match=[...]). KNOWN (+,^,shift) = ceiling holds; an unidentified
  gen   290: best=5.188 mean=3.867 edge=1.00 match=[] nearest=a|b@0.729 | first_match={'a-1': 0, 'a': 0, 'b': 0} [115s]
  gen   300: best=5.200 mean=3.850 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [119s]
  gen   310: best=5.200 mean=3.751 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [123s]
  gen   320: best=5.200 mean=3.832 edge=1.00 match=[] nearest=0xFFFF@0.719 | first_match={'a-1': 0, 'a': 0, 'b': 0} [127s]
  gen   330: best=5.133 mean=3.886 edge=1.00 match=[] nearest=a|b@0.729 | first_match={'a-1': 0, 'a': 0, 'b': 0} [131s]
  gen   340: best=5.200 mean=3.829 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [135s]
  gen   350: best=5.200 mean=3.797 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [139s]
  gen   360: best=5.200 mean=3.783 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [143s]
  gen   370: best=5.200 mean=3.928 edge=1.00 match=[] nearest=a|b@0.729 | first_match={'a-1': 0, 'a': 0, 'b': 0} [147s]
  gen   380: best=5.200 mean=3.842 edge=1.00 match=[] nearest=0xFFFF@0.676 | first_match={'a-1': 0, 'a': 0, 'b': 0} [151s]
  gen   390: best=5.200 mean=3.908 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [155s]
  gen   400: best=5.168 mean=3.872 edge=1.00 match=[] nearest=0xFFFF@0.732 | first_match={'a-1': 0, 'a': 0, 'b': 0} [159s]
  gen   410: best=5.165 mean=3.919 edge=1.00 match=[] nearest=0xFFFF@0.716 | first_match={'a-1': 0, 'a': 0, 'b': 0} [163s]
  gen   420: best=5.200 mean=3.850 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [166s]
  gen   430: best=5.200 mean=3.831 edge=1.00 match=[] nearest=0xFFFF@0.741 | first_match={'a-1': 0, 'a': 0, 'b': 0} [170s]
  gen   440: best=5.200 mean=3.797 edge=1.00 match=[] nearest=0xFFFF@0.693 | first_match={'a-1': 0, 'a': 0, 'b': 0} [174s]
  gen   450: best=5.200 mean=3.940 edge=1.00 match=[] nearest=a|b@0.729 | first_match={'a-1': 0, 'a': 0, 'b': 0} [178s]
  gen   460: best=5.200 mean=3.894 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [182s]
  gen   470: best=5.200 mean=3.921 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [186s]
  gen   480: best=5.161 mean=3.891 edge=1.00 match=[] nearest=a|b@0.729 | first_match={'a-1': 0, 'a': 0, 'b': 0} [190s]
  gen   490: best=5.200 mean=3.769 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [194s]
  gen   500: best=5.200 mean=3.703 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [198s]
  gen   510: best=5.200 mean=3.851 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [202s]
  gen   520: best=5.175 mean=3.919 edge=1.00 match=[] nearest=a|b@0.729 | first_match={'a-1': 0, 'a': 0, 'b': 0} [206s]
  gen   530: best=5.200 mean=3.808 edge=1.00 match=[] nearest=0xFFFF@0.719 | first_match={'a-1': 0, 'a': 0, 'b': 0} [210s]
  gen   540: best=5.200 mean=3.881 edge=1.00 match=[] nearest=0xFFFF@0.719 | first_match={'a-1': 0, 'a': 0, 'b': 0} [214s]
  gen   550: best=5.200 mean=3.879 edge=1.00 match=[] nearest=0xFFFF@0.719 | first_match={'a-1': 0, 'a': 0, 'b': 0} [218s]
  gen   560: best=5.200 mean=3.945 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [222s]
  gen   570: best=5.200 mean=3.837 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [226s]
  gen   580: best=5.200 mean=3.775 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [230s]
  gen   590: best=5.200 mean=3.868 edge=1.00 match=[] nearest=0xFFFF@0.699 | first_match={'a-1': 0, 'a': 0, 'b': 0} [234s]
  gen   600: best=5.200 mean=3.648 edge=1.00 match=[] nearest=0xFFFF@0.719 | first_match={'a-1': 0, 'a': 0, 'b': 0} [238s]
  gen   610: best=5.196 mean=3.949 edge=1.00 match=[] nearest=0xFFFF@0.756 | first_match={'a-1': 0, 'a': 0, 'b': 0} [242s]
  gen   620: best=5.170 mean=3.927 edge=1.00 match=[] nearest=0xFFFF@0.726 | first_match={'a-1': 0, 'a': 0, 'b': 0} [246s]
  gen   630: best=5.200 mean=3.653 edge=1.00 match=[] nearest=0xFFFF@0.699 | first_match={'a-1': 0, 'a': 0, 'b': 0} [250s]
  gen   640: best=5.178 mean=3.923 edge=1.00 match=[] nearest=0xFFFF@0.688 | first_match={'a-1': 0, 'a': 0, 'b': 0} [254s]
  gen   650: best=5.200 mean=3.692 edge=1.00 match=[] nearest=0xFFFF@0.699 | first_match={'a-1': 0, 'a': 0, 'b': 0} [258s]
  gen   660: best=5.200 mean=3.933 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [262s]
  gen   670: best=5.162 mean=3.924 edge=1.00 match=[] nearest=a^(b>>1)@0.677 | first_match={'a-1': 0, 'a': 0, 'b': 0} [266s]
  gen   680: best=5.200 mean=3.845 edge=1.00 match=[] nearest=0xFFFF@0.719 | first_match={'a-1': 0, 'a': 0, 'b': 0} [270s]
  gen   690: best=5.200 mean=3.936 edge=1.00 match=[] nearest=0xFFFF@0.726 | first_match={'a-1': 0, 'a': 0, 'b': 0} [274s]
  gen   700: best=5.200 mean=3.835 edge=1.00 match=[] nearest=0xFFFF@0.726 | first_match={'a-1': 0, 'a': 0, 'b': 0} [279s]
  gen   710: best=5.200 mean=3.619 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [283s]
  gen   720: best=5.200 mean=3.771 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [287s]
  gen   730: best=5.152 mean=3.924 edge=1.00 match=[] nearest=a^(b>>1)@0.677 | first_match={'a-1': 0, 'a': 0, 'b': 0} [291s]
  gen   740: best=5.200 mean=3.891 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [295s]
  gen   750: best=5.200 mean=3.900 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [299s]
  gen   760: best=5.200 mean=3.752 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [303s]
  gen   770: best=5.200 mean=3.654 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [307s]
  gen   780: best=5.200 mean=3.870 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [311s]
  gen   790: best=5.200 mean=3.766 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [315s]
  gen   800: best=5.200 mean=3.838 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [319s]
  gen   810: best=5.199 mean=3.807 edge=1.00 match=[] nearest=0xFFFF@0.688 | first_match={'a-1': 0, 'a': 0, 'b': 0} [323s]
  gen   820: best=5.200 mean=3.827 edge=1.00 match=[] nearest=0xFFFF@0.747 | first_match={'a-1': 0, 'a': 0, 'b': 0} [327s]
  gen   830: best=5.200 mean=3.918 edge=1.00 match=[] nearest=a|b@0.729 | first_match={'a-1': 0, 'a': 0, 'b': 0} [331s]
  gen   840: best=5.200 mean=3.763 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [335s]
  gen   850: best=5.200 mean=3.970 edge=1.00 match=[] nearest=0xFFFF@0.747 | first_match={'a-1': 0, 'a': 0, 'b': 0} [339s]
  gen   860: best=5.200 mean=3.906 edge=1.00 match=[] nearest=0xFFFF@0.681 | first_match={'a-1': 0, 'a': 0, 'b': 0} [343s]
  gen   870: best=5.200 mean=3.840 edge=1.00 match=[] nearest=0xFFFF@0.737 | first_match={'a-1': 0, 'a': 0, 'b': 0} [347s]
  gen   880: best=5.200 mean=3.844 edge=1.00 match=[] nearest=0xFFFF@0.747 | first_match={'a-1': 0, 'a': 0, 'b': 0} [351s]
  gen   890: best=5.199 mean=3.897 edge=1.00 match=[] nearest=0xFFFF@0.688 | first_match={'a-1': 0, 'a': 0, 'b': 0} [355s]
  gen   900: best=5.200 mean=3.841 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [359s]
  gen   910: best=5.200 mean=3.736 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [363s]
  gen   920: best=5.200 mean=3.816 edge=1.00 match=[] nearest=0xFFFF@0.681 | first_match={'a-1': 0, 'a': 0, 'b': 0} [367s]
  gen   930: best=5.200 mean=3.783 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [371s]
  gen   940: best=5.200 mean=3.919 edge=1.00 match=[] nearest=0xFFFF@0.747 | first_match={'a-1': 0, 'a': 0, 'b': 0} [375s]
  gen   950: best=5.200 mean=3.878 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [379s]
  gen   960: best=5.200 mean=3.867 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [383s]
  gen   970: best=5.200 mean=3.940 edge=1.00 match=[] nearest=0xFFFF@0.762 | first_match={'a-1': 0, 'a': 0, 'b': 0} [387s]
  gen   980: best=5.200 mean=3.850 edge=1.00 match=[] nearest=0xFFFF@0.719 | first_match={'a-1': 0, 'a': 0, 'b': 0} [391s]
  gen   990: best=5.200 mean=3.860 edge=1.00 match=[] nearest=0xFFFF@0.719 | first_match={'a-1': 0, 'a': 0, 'b': 0} [395s]
  gen  1000: best=5.200 mean=3.810 edge=1.00 match=[] nearest=a^b@0.769 | first_match={'a-1': 0, 'a': 0, 'b': 0} [399s]
